id,longitude,latitude,property_type,price
572480522071209400,-0.1917,51.44067,Entire condo,NA
572517068892753340,-0.11865,51.49101,Entire rental unit,$155.00
572650293641535700,-0.11956,51.55622,Entire condo,$53.00
572818344359510600,-0.15584,51.4237,Entire home,$240.00
572832533714592450,-0.05193,51.41983,Entire rental unit,NA
572880310460038400,-0.02424100041389465,51.51473617553711,Entire rental unit,$163.00
572908349111937500,-0.13088,51.4544,Private room in home,NA
572935251207659460,-0.09998,51.50433,Entire serviced apartment,$276.00
572973828648241700,-0.10001,51.50491,Entire serviced apartment,$386.00
573032533601044540,-0.11349,51.53968,Entire condo,NA
573088952168712700,-0.05607,51.54218,Private room in rental unit,NA
573123695954178560,-0.11752,51.472410000000004,Entire condo,NA
573203795994244500,-0.11729,51.53464,Private room in rental unit,$47.00
573235901808577540,-0.02520376778038105,51.406308976600165,Entire condo,$119.00
573237659465921340,-0.11422,51.47856,Private room in condo,$116.00
573607960796816060,-0.07671,51.5315,Private room in home,NA
573625624899174900,-0.15251,51.51821,Room in boutique hotel,$203.00
573627975809521860,-0.15237,51.52,Room in boutique hotel,$238.00
573647946367408700,0.03538,51.45759,Entire home,NA
573682661770140900,-0.0946401,51.5216597,Entire rental unit,$323.00
573760441715127040,-0.17395,51.46178,Entire condo,NA
573797553679573100,-0.1329,51.51337,Entire condo,$142.00
573811969165959360,-0.10082213574295394,51.6007132879596,Private room in vacation home,$57.00
573819862773482050,0.04483,51.43963,Private room in bed and breakfast,$40.00
573872014252293250,-0.10532,51.38329,Private room in home,$35.00
573873467599280260,0.02088,51.51581,Private room in home,$50.00
5.7389475828667117e+17,-0.05308,51.51064,Private room in condo,$160.00
573915596786685760,-0.03594,51.53419,Entire rental unit,$246.00
5.7393300040646323e+17,-0.07006902247667313,51.46463387910974,Entire townhouse,$270.00
574077450516561400,-0.20327,51.54749,Entire serviced apartment,$252.00
574251015541108740,-0.23158,51.49097,Entire condo,$238.00
574371318251476200,-0.06469,51.61118,Private room in home,NA
574380919672738750,-0.07237,51.53137,Private room in rental unit,$56.00
574383832905332160,-0.0141,51.50258,Entire rental unit,NA
574386728408503500,-0.15903,51.51897,Entire condo,$206.00
574411977053788200,0.12487124375703385,51.464118101568374,Private room in home,$59.00
574414344665467700,-0.15806,51.50021,Entire rental unit,"$1,561.00"
5.7442363307602483e+17,-0.00698736265892622,51.44579039106063,Private room in condo,$57.00
574450938670574460,-0.13077664913910142,51.51306126873755,Entire rental unit,$294.00
574462233188456700,-0.33506,51.45489,Entire vacation home,NA
574521903800472960,-0.06076,51.58911,Entire condo,$181.00
574522710467064200,-0.06117,51.58937,Entire condo,$165.00
574609487189582140,0.17562,51.58334,Private room in home,$30.00
5.7463356925618803e+17,-0.10677,51.44718,Entire home,$140.00
5.7464295863048077e+17,-0.1942,51.44037,Entire home,$532.00
574655880113466100,0.14833,51.53256,Private room in home,$32.00
575071752643566900,0.00231,51.60854,Private room in condo,$43.00
575126046567256200,-0.16549,51.46117,Entire condo,$96.00
575227841185289150,-0.090364,51.5247487,Entire rental unit,$345.00
575260352053874800,-0.12509,51.54179,Entire condo,$143.00
575260451748419260,-0.13314,51.52171,Entire condo,$390.00
575263632116080700,-0.13111,51.51977,Entire condo,$182.00
575285638256983100,-0.0069,51.51578,Entire condo,NA
575296894922836350,-0.18533,51.4769,Private room in serviced apartment,NA
5.7530149349244563e+17,0.003931,51.546852,Private room in home,$69.00
575308671150736450,-0.19616,51.47556,Entire townhouse,$781.00
575350049593930240,-0.02229,51.5293,Private room in townhouse,$34.00
575359301104762560,-0.17811,51.54272,Entire condo,$114.00
575401390295945340,-0.071615,51.416801,Private room in condo,$45.00
575402034084826100,-0.12515,51.46399,Entire home,$309.00
575758166634758e3,-0.30517,51.56182,Entire condo,$203.00
575807472074675260,0.004513,51.562733,Private room in guesthouse,$53.00
575899037556744640,-0.196418,51.509369,Private room in condo,$66.00
575935292590963460,-0.36352,51.57199,Private room in home,NA
575994765317623800,0.08698,51.50027,Private room in condo,NA
5.7599751406681203e+17,-0.0761,51.51702,Entire condo,NA
576000223247522e3,-0.18697,51.49444,Entire condo,$450.00
576096590638151360,-0.27396,51.5025,Private room in condo,$62.00
576114794208774700,0.00352,51.56393,Private room in guesthouse,NA
576137604865706750,0.00549,51.56328,Private room in guesthouse,$54.00
576161240060383940,0.00365,51.56236,Private room in guesthouse,NA
576161397566836860,-0.102718,51.494354,Entire condo,$194.00
576199281183505660,0.00406,51.56356,Private room in guesthouse,$58.00
576211882857552960,0.00515,51.56181,Private room in guesthouse,NA
576251997167475260,-0.17449,51.5981,Entire condo,$48.00
5.7644611499400723e+17,-0.0589,51.5334,Private room in casa particular,$38.00
576494199462694900,-0.155804,51.543709,Entire serviced apartment,$198.00
576506535554635500,-0.16626,51.54609,Entire condo,$165.00
576570105318897700,0.1266849935054779,51.53565216064453,Private room in home,$38.00
576633814812259200,-0.117870819432062,51.51753076405922,Entire condo,$209.00
576658847723226100,-0.11821,51.51803,Entire condo,$228.00
576663524055141100,-0.15736,51.62718,Entire vacation home,$85.00
576754998100853600,-0.07600399851799011,51.47093200683594,Entire home,$201.00
576758642443548500,-0.05259,51.47216,Entire condo,NA
576781301557171800,-0.18775,51.51182,Entire condo,NA
576784301057263200,-0.03822,51.49131,Private room in condo,NA
576793242722858e3,0.0136491,51.4964691,Entire rental unit,NA
576911007575938600,-0.02209,51.47637,Entire condo,$380.00
577166596550387600,-0.13898,51.49317,Private room in rental unit,NA
577227183366945400,-0.19882,51.50005,Entire rental unit,$999.00
577234322573800300,-0.30516,51.61464,Entire rental unit,$168.00
577234344815038800,-0.24527,51.59244,Entire condo,$133.00
577247707413673900,-0.25945,51.4643,Private room in bed and breakfast,NA
577272890960295700,-0.305463,51.400608,Private room in condo,$45.00
577308899871025e3,0.08673,51.57831,Private room in home,$41.00
577359292632669300,-0.05068,51.55156,Entire condo,$141.00
577370907737232800,-0.07304,51.56199,Entire condo,NA
577426257755569900,-0.20953799784183505,51.51593780517578,Entire rental unit,$300.00
577441527484164400,-0.21102,51.44982,Entire home,$350.00
577471765621054e3,-0.21446,51.49976,Entire condo,$244.00
577552711589527700,-0.03563305027821709,51.50442157801456,Entire condo,$123.00
577632043805156100,-0.1914783903801606,51.572562119328715,Entire rental unit,$88.00
577873899583206100,-0.08447,51.54771,Private room in rental unit,$58.00
577880633178420700,-0.27205,51.51773,Entire home,$287.00
577902737369018800,-0.19217,51.5106,Entire rental unit,$232.00
578049494041089400,-0.19979,51.48335,Entire condo,$258.00
578082583676053600,-0.208,51.49,Entire rental unit,$180.00
578093921925656200,-0.16459,51.49385,Entire condo,$375.00
578103970374396400,-0.21131,51.51785,Private room in rental unit,NA
578116371345729400,-0.02486,51.47579,Entire townhouse,$90.00
578142916553945500,-0.147126,51.453053,Entire condo,$281.00
578271028984820400,-0.02054085003596681,51.529067717405745,Private room in home,$44.00
578274455889967900,-0.19471,51.48993,Entire rental unit,$149.00
578286078929712500,-0.0405,51.55276,Entire home,NA
578291515212016900,-0.19344,51.51276,Entire rental unit,$248.00
5.7830080150567206e+17,-0.19218,51.5126,Entire rental unit,$245.00
578326459361734500,-0.290452,51.597439,Private room in guesthouse,NA
578341845356047900,-0.14334245456453248,51.545349621152496,Shared room in condo,$36.00
578651684018105900,-0.07363,51.45402,Entire home,$135.00
578707794231471600,-0.16976,51.49149,Entire home,$432.00
578732708240743300,-0.11459,51.48721,Entire rental unit,$207.00
578776288029486600,-0.33145,51.55525,Private room in home,$29.00
578813436407267100,-0.01253,51.51477,Entire condo,$194.00
5.7881613459032794e+17,-0.09284,51.45758,Entire home,NA
578838116865319200,-0.12462,51.57492,Private room in home,NA
578854002275664600,-0.09604,51.49377,Private room in condo,$79.00
578870093527992700,-0.1302,51.43752,Entire home,NA
578884424021312800,-0.11571,51.46544,Entire condo,NA
578934725595547600,-0.05842,51.53515,Private room in condo,$59.00
578976204242347100,-0.04250563681125641,51.372001387838225,Private room in home,$42.00
578984346053561700,-0.06744,51.39802,Private room in condo,$42.00
579000642096495700,-0.11739,51.47716,Private room in rental unit,$82.00
579021345963972900,-0.192278,51.369617,Private room in condo,NA
579341894617444600,-0.15071,51.58729,Private room in townhouse,$57.00
579441919712784e3,-0.14089,51.53015,Entire serviced apartment,$187.00
579459731277649800,-0.08008938495540589,51.55919597687609,Entire townhouse,$334.00
579602015681794300,-0.35532,51.56813,Entire condo,$83.00
579617351548622800,0.10589,51.35538,Entire serviced apartment,$52.00
579717445334671700,-0.281643,51.516518,Private room in home,$46.00
579757392637509400,-0.10133,51.58664,Room in boutique hotel,$71.00
579786244229587500,0.05061,51.53411,Private room in casa particular,$46.00
580070681187035100,0.07467,51.50637,Private room in condo,$63.00
580086244354675500,-0.27993,51.46627,Private room in home,$67.00
580133424589563600,-0.1987,51.49759,Entire condo,$146.00
580169450417979100,-0.15957295488803835,51.49625457559149,Entire rental unit,"$1,615.00"
580182609926506400,-0.13849,51.48916,Entire condo,$184.00
580207707358572300,-0.02143,51.53834,Entire condo,NA
580229976322131e3,-0.208793,51.613461,Entire rental unit,$117.00
580241589017154e3,-0.07719,51.55392,Private room in home,$49.00
580303204610871200,-0.22805,51.546,Private room in home,NA
580316889378151e3,-0.21782,51.37354,Private room in home,$48.00
580353098454214900,0.10621,51.52154,Private room in townhouse,NA
580397957741151100,-0.21908,51.37142,Private room in home,$74.00
580464506455714600,-0.02251568002814137,51.529101777641365,Private room in home,NA
580850628325158400,-0.05082,51.51901,Private room in condo,$35.00
580862016108991700,-0.12512,51.51782,Private room,$146.00
580966051750131800,-0.028612,51.44743,Private room in condo,NA
581042874502303700,-0.255649,51.485489,Entire townhouse,$261.00
581148143995051600,-0.15729,51.46249,Entire home,NA
58121566749602e4,-0.00998,51.52166,Entire condo,NA
581586031261464400,0.03383,51.52367,Private room in home,$66.00
581609660480288900,-0.10867,51.54513,Entire condo,$149.00
581620684196985300,-0.13669962628308432,51.42298050597097,Entire condo,NA
581629780967279400,-0.00737,51.49257,Private room in townhouse,$41.00
581657509841951200,-0.18497,51.4728,Entire condo,$231.00
581666497906224100,-0.0163,51.44455,Private room in rental unit,$104.00
581699469488473e3,-0.11003,51.56976,Entire rental unit,NA
581706519016066e3,-0.12116,51.53585,Entire condo,NA
581731038046833900,-0.15171,51.46204,Entire condo,$151.00
581737667665911300,-0.14662,51.49095,Entire rental unit,$185.00
581812529240295200,-0.08914,51.52636,Private room in rental unit,$65.00
581835660069387900,-0.28226,51.53637,Private room in home,NA
581859131080535700,-0.250915,51.541393,Private room in bed and breakfast,$35.00
582071705833721100,-0.05673500150442123,51.51621627807617,Private room in home,$73.00
582363804809562100,-0.13677,51.41128,Private room in condo,NA
582365487037683600,-0.10763,51.47417,Entire condo,$200.00
582381803073021600,-0.12414,51.47687,Private room in bed and breakfast,NA
582408728179524e3,-0.18036,51.49421,Entire home,$442.00
582416367381852800,0.01134,51.40893,Entire vacation home,$83.00
582420729284412e3,-0.1923044,51.4918918,Entire rental unit,NA
582438347363582200,-0.11049,51.43318,Entire townhouse,NA
582450304728828300,-0.12387599796056747,51.58945083618164,Private room in home,$71.00
582473855289161900,-0.1962813,51.49515819999999,Entire rental unit,NA
582557717837611e3,-0.1489,51.49127,Private room in condo,NA
582576635273233800,0.012603,51.542702,Entire condo,NA
582596520024943e3,-0.062330000000000003,51.54545,Entire rental unit,NA
582600005719283500,-0.29567,51.40119,Entire home,NA
583026058792957600,-0.17026,51.54874,Entire condo,NA
583039419127507700,-0.30482,51.49181,Entire rental unit,NA
583055753730299900,-0.25571,51.46774,Entire home,$333.00
583099393972148400,-0.1905,51.49632,Entire condo,$228.00
583113294633833300,-0.18896,51.49436,Entire condo,$190.00
583136006124933e3,-0.037835,51.515812,Entire condo,NA
583201981683737900,-0.44587,51.52739,Private room in home,$36.00
583215671401500900,-0.44686,51.52702,Private room in home,$40.00
583340243775116500,0.15104,51.55902,Private room in home,$50.00
583457594129977600,0.13665,51.58712,Entire home,$110.00
583515158407038800,-0.10033,51.58028,Entire home,NA
583555903342852100,-0.05672,51.4925,Private room in home,NA
583626212821439600,-0.047103,51.498013,Private room in condo,NA
583645843182474500,-0.07571,51.53949,Entire condo,$80.00
583723157991718100,-0.21593,51.48889,Entire condo,NA
583728200229270500,-0.18146,51.51182,Entire rental unit,$143.00
583729640300380500,-0.20097,51.51873,Entire condo,$194.00
583778685850494300,-0.20579,51.48822,Entire condo,$352.00
583788812391220700,-0.18808,51.522,Entire condo,$260.00
583851236290717200,-0.33881,51.47979,Private room in condo,NA
583853594533519900,-0.06866,51.55397,Entire rental unit,NA
583888057203918e3,-0.07648,51.5517,Entire rental unit,$120.00
583903720292167700,-0.21943,51.59326,Entire condo,$109.00
583976996026950900,-0.09499,51.4763,Entire condo,NA
584000020790122900,-0.22056,51.53016,Entire home,$110.00
584102047349345e3,-0.099,51.54135,Entire condo,$179.00
584109622899887900,-0.09717,51.52943,Entire condo,$128.00
584113424112617600,-0.1793,51.51553,Entire condo,$457.00
584135297312676700,-0.06486,51.53306,Entire home,NA
584145934249883300,-0.13762,51.52152,Entire condo,$164.00
584193289435875100,-0.3321336452877373,51.56199904431967,Entire condo,$186.00
584377933716429600,0.0734,51.50724,Private room in vacation home,$117.00
584414446590955800,-0.09817,51.4653,Private room in condo,$72.00
584519060506735e3,-0.186274,51.511767999999996,Entire rental unit,$474.00
584541304330457300,-0.14975098129365358,51.51552968603795,Entire rental unit,NA
584579738630287700,-0.13504000008106232,51.48909378051758,Entire rental unit,$206.00
584600586241210900,-0.17261,51.51449,Entire rental unit,$140.00
584636346256918e3,-0.08433,51.47881,Entire rental unit,$63.00
584647893432611800,-0.16041208945747978,51.522487608059755,Entire loft,$509.00
5.8464969481986394e+17,-0.20033,51.52124,Entire condo,$349.00
584659504454171900,-0.18354,51.48269,Entire rental unit,$152.00
584684481211117300,-0.2074,51.55232,Entire condo,$80.00
584730190031413600,-0.0832377,51.4226263,Entire condo,$103.00
584761318140410900,-0.152497,51.430923,Private room in serviced apartment,$50.00
584824311438478700,-0.0579,51.49216,Private room in home,NA
585173316404681200,-0.0388,51.44599,Private room in vacation home,$45.00
585220565316290300,-0.14743800940709248,51.46559535393178,Entire condo,$130.00
585279165853629400,-0.127814,51.578556,Private room in condo,$75.00
585384414057084500,-0.16342,51.55031,Entire condo,NA
58565092389035e4,-0.0317711825324757,51.471408688634966,Private room in condo,NA
585894729124399900,-0.0453,51.46157,Entire home,$118.00
585961211969988400,-0.16655,51.40531,Private room in condo,$41.00
585998562702958800,-0.35755,51.45426,Private room in home,$91.00
586006118908143700,-0.22461,51.51282,Entire rental unit,$71.00
586009477573535e3,-0.18706,51.47148,Entire condo,NA
586047455040845e3,-0.2504,51.6037,Entire condo,NA
586055097911409400,-0.09091,51.52789,Private room in rental unit,NA
586075393315743500,-0.1974550038576126,51.510047912597656,Private room in condo,$194.00
586090970690895400,-0.00436,51.45134,Entire rental unit,NA
586103743358714500,-0.16048,51.49953,Entire rental unit,"$1,541.00"
586123696694670800,-0.29101,51.59875,Private room in condo,$73.00
586275299356837100,-0.253232,51.391426,Private room in home,$62.00
586276793839284e3,-0.15609,51.4661,Entire condo,NA
586603474760735600,-0.10722,51.44508,Entire home,NA
586623427275107600,-0.05111,51.51767,Private room in condo,$34.00
586626474306623700,-0.105745,51.555779,Entire condo,NA
586660659594938900,-0.13337,51.57149,Entire condo,NA
586695463949496800,-0.43881,51.56859,Entire condo,NA
586713550961381100,-0.133618,51.514931,Entire rental unit,$270.00
586715120593114800,-0.43866,51.56881,Entire condo,NA
586770710262044400,-0.12586,51.5987,Entire condo,NA
586833808733948300,-0.1610022384945123,51.5223161433519,Entire condo,$414.00
586858467327857200,-0.20512,51.48735,Entire condo,$185.00
586902803557639400,-0.09496,51.45957,Private room in home,$48.00
587051580777166e3,-0.03408892890123303,51.470117233683645,Private room in rental unit,$32.00
587122236943553300,-0.15505,51.5178,Entire condo,$500.00
587397481729910400,-0.13581,51.51295,Entire condo,NA
587416140805762300,-0.07924,51.51755,Entire rental unit,$183.00
587416169852033200,-0.07968,51.51777,Private room in guesthouse,$159.00
587416195135093800,-0.0796,51.51774,Private room in guesthouse,$158.00
587416221874896300,-0.07949,51.51853,Private room in guesthouse,$159.00
587416247149300100,-0.07962,51.51888,Private room in guesthouse,$156.00
58741627846695e4,-0.07748,51.51857,Entire rental unit,$196.00
587416305424520300,-0.07948,51.51891,Entire rental unit,$161.00
587416331882568700,-0.07755,51.51775,Entire rental unit,$205.00
587416356598758100,-0.07759,51.51723,Entire rental unit,$201.00
587437658486337400,-0.05542,51.51274,Entire condo,$107.00
587470994961736300,-0.1489,51.44992,Private room in rental unit,NA
587506102415329e3,-0.012374,51.547546,Entire condo,$282.00
587570437716353500,-0.29786,51.41116,Private room in condo,$82.00
58759024462246e4,-0.08632,51.47133,Entire condo,NA
587590730749385600,-0.36674180433512504,51.522015115719675,Entire rental unit,NA
5.8760834172860006e+17,-0.11255,51.44329,Private room in home,$66.00
587611228695794e3,0.00529,51.51024,Entire condo,$203.00
587619132641257700,-0.0195,51.49561,Entire condo,$160.00
587625376012429400,0.14176,51.47855,Entire home,$220.00
587628898922490800,-0.22215,51.48475,Entire rental unit,$181.00
587651060858091600,-0.23919,51.59365,Entire condo,$140.00
587655397516705700,-0.095625,51.491188,Entire rental unit,$200.00
587686558547532400,-0.05523,51.46609,Entire condo,NA
587982154177604600,-0.01571,51.51507,Private room in casa particular,$60.00
588049440140789600,-0.18858,51.48497,Entire condo,$213.00
588094094660592900,-0.14949,51.50606,Entire serviced apartment,$487.00
588174275019819900,-0.17989,51.48989,Entire townhouse,$327.00
588229829347141600,-0.11344,51.57724,Entire condo,NA
588280502302758500,-0.11712,51.53245,Entire rental unit,$300.00
588329322175189600,-0.11744,51.49081,Entire condo,$800.00
588370620965088600,-0.17033,51.54542,Entire condo,$160.00
588381829033728400,-0.20441,51.56582,Entire condo,$440.00
588400242633108900,-0.17004,51.36299,Entire condo,$135.00
588424489433484200,-0.17248,51.59772,Entire condo,$85.00
588782060038319500,-0.27408,51.46778,Private room in home,NA
588795522622579200,-2.650439657108e-5,51.45762702652544,Entire condo,NA
588838783594346500,-0.42758,51.46186,Entire condo,$103.00
588852978851232800,-0.20287,51.53001,Entire condo,NA
588890876892814500,-0.0566694,51.5186213,Entire rental unit,$185.00
588920323156266900,-0.20352,51.52576,Entire condo,NA
588921113302141600,-0.06379,51.54644,Entire home,$153.00
588965292121579300,-0.20807,51.50765,Entire condo,NA
589023622963883900,-0.151872,51.518425,Entire serviced apartment,$689.00
589132406955354500,-0.05805,51.54219,Entire townhouse,NA
589133969992351e3,-0.07247,51.52375,Entire condo,$138.00
589138930814145900,-0.13005,51.3878,Private room in home,$28.00
589139924303929300,-0.13879,51.49985,Entire condo,$238.00
589156583969644500,0.0194,51.51513,Entire condo,NA
589178624979678200,0.13442,51.35667,Barn,$110.00
589265150041261600,-0.19113,51.49117,Entire condo,$292.00
589276616782406100,-0.042952,51.486378,Private room in townhouse,NA
589378092129875e3,-0.12198,51.51595,Entire condo,$175.00
589494907576044900,-0.18058,51.49685,Entire home,$707.00
589569052670166400,-0.19710884523596123,51.516782071728905,Entire rental unit,$216.00
589601343600761100,-0.196917,51.510387,Room in aparthotel,$116.00
589607521318734500,-0.15171,51.51412,Entire rental unit,NA
589680804491771e3,-0.13139,51.56605,Private room in rental unit,NA
589701732165283200,-0.17161,51.46182,Entire serviced apartment,$245.00
589743708003026e3,-0.18219,51.51256,Entire rental unit,$168.00
589829514297762400,-0.12675393439330218,51.462884768592296,Private room in townhouse,$79.00
589873928994076200,-0.18602,51.51796,Private room in condo,$135.00
5.8992448390176806e+17,0.00115,51.54325,Entire condo,$176.00
589924942286521100,-0.23277,51.50819,Private room in home,$53.00
589932023027941e3,-0.16105,51.55958,Entire condo,NA
590042152029192400,-0.14364,51.48681,Private room in townhouse,$76.00
590227875456224e3,-0.06529200506619069,51.558646770646234,Entire condo,$193.00
590238574023627800,-0.151872,51.518425,Entire serviced apartment,$458.00
590285356325409800,-0.15149,51.5784,Private room in bed and breakfast,$60.00
590330794760796300,-0.07347,51.46612,Entire condo,$150.00
590353992080479700,-0.03203,51.47727,Entire serviced apartment,$177.00
590414148494993400,-0.096967,51.523769,Entire condo,$204.00
590425470715434600,0.128709,51.572105,Entire home,$120.00
590438431634244500,0.062330000000000003,51.51007,Entire home,NA
590459660933696100,-0.172,51.451,Entire home,$500.00
590472785559306100,-0.36748,51.573,Entire home,NA
590494026905892400,-0.05108,51.53347,Private room in condo,$44.00
590586502333246100,-0.34877,51.506,Private room in condo,$77.00
590654127859887900,-0.22115,51.53092,Entire rental unit,NA
590658260438641900,-0.14043,51.53238,Entire condo,$155.00
5907313744281e5,-0.07929734389287807,51.51696643086651,Private room in condo,$79.00
590736162798693200,-0.0760829970240593,51.46017837524414,Entire condo,$266.00
590936771424958800,-0.03837,51.51979,Entire vacation home,NA
591025042495366900,-0.03685,51.54353,Entire condo,$159.00
591029947666944900,-0.14994,51.50486,Entire serviced apartment,$858.00
591033599883153e3,-0.14946,51.50661,Entire serviced apartment,$841.00
591073747211520900,-0.03456199914216995,51.5474967956543,Entire home,$165.00
591077054524683900,-0.29881,51.52021,Entire condo,$83.00
591080805694576e3,-0.11361,51.50159,Entire condo,$243.00
591119372925692e3,-0.09385,51.47368,Entire condo,$155.00
591148098037704800,-0.17977,51.49346,Entire serviced apartment,$508.00
591157861842456600,-0.17948,51.49338,Entire serviced apartment,$426.00
591161618981307500,-0.09403,51.49426,Entire condo,NA
591167514055856300,-0.1784,51.49357,Entire serviced apartment,$735.00
591176623527041900,-0.20716256650367312,51.463121499118174,Entire rental unit,$234.00
591253202702070300,-0.20051,51.44899,Entire home,$225.00
591639250120207400,-0.20623,51.47906,Entire condo,NA
591645671991653800,-0.13701,51.46698,Private room in townhouse,NA
591727499587437800,-0.14334,51.48715,Private room in townhouse,$90.00
591740215620048e3,-0.14508,51.4885,Private room in townhouse,$76.00
591742965436526800,-1.8530652666152e-4,51.50883820651098,Entire condo,$125.00
591748850127925200,-0.195919,51.416489,Private room in guest suite,$80.00
591781512981670300,-0.1006096848932466,51.49248750657392,Entire townhouse,$640.00
591800677857629300,-0.0867,51.54454,Entire condo,$120.00
591840276128556500,-0.10708,51.55206,Private room in townhouse,NA
591846535206802700,-0.118507,51.526443,Private room in condo,NA
591875118218102800,-0.07286,51.52233,Entire rental unit,$135.00
591907885624654300,-0.42461,51.43492,Private room in home,$31.00
591945271569985500,0.02045,51.47708,Private room in home,$59.00
592011866807637800,-0.16451,51.46648,Entire condo,NA
592086185273937200,-0.16569,51.519,Entire condo,NA
592451351819494300,-0.204855,51.474689,Entire rental unit,$240.00
592590293583362400,-0.346664499105239,51.432606445022735,Entire home,$497.00
592590736916375800,-0.06399,51.51738,Entire rental unit,$104.00
592709302039591700,-0.21019,51.45486,Private room in rental unit,$56.00
592734517798870100,-0.19517,51.49022,Entire serviced apartment,$110.00
592758559985381600,-0.06278,51.53203,Entire condo,$180.00
59276082278328e4,-0.16597,51.47127,Entire serviced apartment,$133.00
592776822202097500,-0.0199,51.59622,Entire condo,$167.00
592801968878473200,-0.06558,51.51099,Entire home,$190.00
592803650844731e3,-0.06526,51.51087,Private room in rental unit,$51.00
593131068726570400,-0.20115,51.51771,Entire condo,NA
593136852520214900,-0.32313,51.55773,Private room in guesthouse,$43.00
593167236421233200,-0.10028,51.56007,Private room in condo,NA
593217125892065300,0.0843,51.48946,Private room in home,NA
593224429046902e3,-0.1238886,51.5082409,Entire rental unit,$240.00
593266930343788800,-0.21762,51.4971,Private room in condo,$82.00
593267540168345200,-0.18576638122041797,51.45233206100136,Private room in casa particular,$39.00
593295676781874600,-0.14089,51.54511,Entire condo,NA
593298039111323800,-0.28623,51.41487,Entire condo,$74.00
593304247216890400,-0.02814,51.67275,Entire home,$81.00
593404734353447800,-0.09073,51.52498,Private room in condo,NA
593405916827094900,0.04461,51.53031,Entire rental unit,$121.00
593413748433057300,-0.146763,51.510708,Entire condo,$353.00
593429842849351e3,-0.24065,51.59526,Entire condo,$95.00
593494064413644400,-0.08255,51.47877,Entire condo,NA
593876171627142800,-0.21118,51.50474,Entire condo,$400.00
593903648806472400,-0.12061,51.51462,Entire rental unit,NA
593921410223524700,-0.18131,51.513,Entire condo,$400.00
593973089994404600,0.0878,51.5558,Private room in bed and breakfast,$64.00
593998734260129700,-0.09661,51.53379,Entire loft,NA
594015630814127900,-0.05999,51.52723,Private room in condo,$94.00
594016935325448400,-0.07776,51.59805,Private room in condo,$37.00
594040171547001e3,-0.05567196905693271,51.55480056865222,Entire condo,NA
594044465684854900,-0.05985,51.52691,Entire condo,$226.00
594062971522034200,0.01925,51.4077,Entire condo,$251.00
594073379582569200,-0.3002624,51.5048259,Private room in home,NA
594088888135457900,-0.02485,51.48414,Private room in home,$65.00
594095112935575600,-0.22941,51.50651,Private room in rental unit,$74.00
594230564236521700,-0.03333,51.5678,Private room in condo,$40.00
594233111354710900,-0.13008,51.52968,Private room in condo,$56.00
594373792969656700,-0.35321,51.57861,Entire home,$250.00
594603687677345700,3.1148665227805e-4,51.485701140342805,Entire home,NA
594693858663711100,-0.12955,51.56807,Private room in rental unit,NA
594704867619461900,-0.01742500066757202,51.4514045715332,Entire serviced apartment,NA
594745835527455100,-0.12557,51.52366,Entire serviced apartment,$178.00
594746167093538600,-0.12379,51.52208,Entire serviced apartment,$192.00
594776599266020500,-0.18932,51.48641,Entire condo,$123.00
594867164941022200,-0.10565,51.40934,Private room in home,NA
594892954906023600,-0.1108,51.57731,Entire condo,NA
594906391737971600,-0.056156,51.555138,Entire condo,$213.00
594915422102839e3,0.06251,51.5099,Entire home,$191.00
5.9494426281474406e+17,-0.17052,51.59537,Entire condo,$49.00
595184501540303600,0.12372976584923862,51.43124519811364,Private room in home,$104.00
595281021432099700,0.08733,51.55409,Private room in home,$80.00
595285941970333400,-0.17092,51.49059,Entire home,$330.00
595325688935564900,-0.1298,51.63524,Entire home,NA
595335043078615800,-0.07599,51.52803,Private room in condo,NA
595393100241327900,-0.16595,51.5191,Entire condo,$266.00
595440190944373800,-0.06229,51.50945,Private room in condo,$35.00
595457564446063700,-0.04273,51.51117,Entire condo,$126.00
595463819498723500,-0.20137,51.5857,Private room in bed and breakfast,$55.00
595511155855009200,-0.09803000092506409,51.51845932006836,Entire serviced apartment,$145.00
595524341976768600,-0.27856,51.62145,Entire condo,$229.00
595537640897082400,-0.06402,51.53827,Entire condo,$131.00
595644057099987700,-0.19908,51.52656,Private room in home,NA
595719320414747100,-0.10719,51.54927,Entire condo,NA
596018654918618600,-0.15244,51.52238,Entire condo,$340.00
596038463088467800,-0.04571,51.55359,Private room in condo,$100.00
596054718393577500,-0.11543,51.55536,Private room in home,NA
596182323559743500,-0.06609,51.43309,Entire rental unit,$61.00
59622465335591e4,-0.28987,51.62133,Entire condo,$158.00
596228744500596200,-0.10233,51.55155,Entire townhouse,$379.00
596268506139921900,-0.23839,51.45807,Entire guesthouse,$110.00
596312412264077700,-0.44664,51.52707,Private room in rental unit,$48.00
596413986089947400,-0.16528897013263577,51.52931751947733,Entire rental unit,$640.00
596714507034344600,-0.03753,51.44786,Private room in vacation home,$59.00
5.9684244554757606e+17,-0.08436,51.49856,Private room in condo,$78.00
596861074524821100,-0.10557,51.47823,Private room in townhouse,$50.00
596871802922987800,-0.312054,51.511032,Entire condo,$156.00
596884629318583600,0.0867739537584956,51.486328899195165,Private room in loft,NA
5.9691574812167194e+17,0.14366695468375826,51.57539338301802,Private room in condo,$64.00
596933677011824600,-0.19351,51.43963,Entire home,NA
596994882432137700,-0.015301,51.577805,Entire condo,$129.00
